sep=,

June 13. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:10,32.37,,,,,,,,,,153,552,-262,
 8:10,32.38,,,,,,,,,,166,297,-313,
 8:10,32.39,,,,,,,,,,169,592,184,
 8:10,32.41,,,,,,,,,,195,166,3,
 8:10,32.42,,,,,,,,,,193,301,324,
 8:10,32.43,,,,,,,,,,163,360,-351,
 8:10,32.45,,,,,,,,,,183,187,-103,
 8:10,32.46,,,,,,,,,,151,615,-93,
 8:10,32.48,,,,,,,,,,195,243,271,
 8:10,32.49,,,,,,,,,,187,493,328,
 8:10,32.50,,,,,,,,,,180,199,-195,
 8:10,32.51,,,,,,,,,,195,198,187,
 8:10,32.53,,,,,,,,,,157,498,-322,
 8:10,32.54,,,,,,,,,,183,424,354,
 8:10,32.56,,,,,,,,,,160,613,109,
 8:10,32.57,,,,,,,,,,196,180,96,
 8:10,32.58,,,,,,,,,,190,358,357,
 8:10,32.60,,,,,,,,,,171,295,-316,
 8:10,32.61,,,,,,,,,,168,588,198,
 8:10,32.63,,,,,,,,,,159,598,-181,
 8:10,32.64,,,,,,,,,,193,286,322,
 8:10,32.66,,,,,,,,,,175,538,271,
 8:10,32.67,,,,,,,,,,181,175,-109,
 8:10,32.68,,,,,,,,,,160,616,-88,
 8:10,32.69,,,,,,,,,,151,441,-354,
 8:10,32.71,,,,,,,,,,183,480,334,
 8:10,32.72,,,,,,,,,,163,625,24,
 8:10,32.74,,,,,,,,,,202,184,180,
 8:10,32.75,,,,,,,,,,151,493,-312,
 8:10,32.76,,,,,,,,,,174,258,-279,
 8:10,32.78,,,,,,,,,,166,610,126,
 8:10,32.79,,,,,,,,,,159,556,-265,
 8:10,32.81,,,,,,,,,,180,354,357,
 8:10,32.82,,,,,,,,,,168,307,-322,
 8:10,32.83,,,,,,,,,,180,162,-9,
 8:10,32.85,,,,,,,,,,165,586,-180,
 8:10,32.86,,,,,,,,,,166,366,-351,
 8:10,32.87,,,,,,,,,,186,547,276,
 8:10,32.89,,,,,,,,,,183,175,-105,
 8:10,32.90,,,,,,,,,,190,241,265,
 8:10,32.92,,,,,,,,,,166,439,-355,
 8:10,32.93,,,,,,,,,,180,204,-210,
 8:10,32.94,,,,,,,,,,166,616,21,
 8:10,32.96,,,,,,,,,,196,192,178,
 8:10,32.97,,,,,,,,,,184,414,355,
 8:10,32.98,,,,,,,,,,169,255,-276,
 8:10,33.00,,,,,,,,,,195,172,78,
 8:10,33.01,,,,,,,,,,163,562,-252,
 8:10,33.03,,,,,,,,,,187,352,345,
 8:10,33.04,,,,,,,,,,175,580,214,
 8:10,33.05,,,,,,,,,,192,166,-22,
 8:10,33.07,,,,,,,,,,187,285,315,
 8:10,33.08,,,,,,,,,,169,388,-352,
 8:10,33.10,,,,,,,,,,178,529,289,
 8:10,33.11,,,,,,,,,,154,622,-66,
 8:10,33.12,,,,,,,,,,199,234,241,
 8:10,33.14,,,,,,,,,,186,469,345,
 8:10,33.15,,,,,,,,,,175,220,-211,
 8:10,33.16,,,,,,,,,,163,633,34,
 8:10,33.18,,,,,,,,,,156,516,-313,
 8:10,33.19,,,,,,,,,,190,405,355,
 8:10,33.21,,,,,,,,,,169,616,139,
 8:10,33.22,,,,,,,,,,190,175,63,
 8:10,33.23,,,,,,,,,,151,568,-240,
 8:10,33.25,,,,,,,,,,162,327,-340,
 8:10,33.26,,,,,,,,,,174,576,229,
 8:10,33.27,,,,,,,,,,154,607,-148,
 8:10,33.29,,,,,,,,,,196,273,306,
 8:10,33.30,,,,,,,,,,156,397,-352,
 8:10,33.32,,,,,,,,,,177,192,-142,
 8:10,33.33,,,,,,,,,,156,625,-45,
 8:10,33.34,,,,,,,,,,160,466,-342,
 8:10,33.36,,,,,,,,,,183,447,345,
 8:10,33.37,,,,,,,,,,174,220,-237,
 8:10,33.39,,,,,,,,,,193,184,148,
 8:10,33.40,,,,,,,,,,154,528,-300,
 8:10,33.41,,,,,,,,,,171,268,-282,
 8:10,33.42,,,,,,,,,,166,613,142,
 8:10,33.44,,,,,,,,,,198,177,61,
 8:10,33.45,,,,,,,,,,189,328,349,
 8:10,33.47,,,,,,,,,,172,313,-337,
 8:10,33.48,,,,,,,,,,183,175,-39,
 8:10,33.50,,,,,,,,,,153,600,-156,
 8:10,33.51,,,,,,,,,,192,271,306,
 8:10,33.52,,,,,,,,,,175,526,298,
 8:10,33.54,,,,,,,,,,184,189,-144,
 8:10,33.55,,,,,,,,,,196,225,237,
 8:10,33.57,,,,,,,,,,157,462,-340,
 8:10,33.58,,,,,,,,,,189,465,340,
 8:10,33.59,,,,,,,,,,163,627,57,
 8:10,33.60,,,,,,,,,,195,181,144,
 8:10,33.62,,,,,,,,,,189,396,361,
 8:10,33.63,,,,,,,,,,184,277,-298,
 8:10,33.65,,,,,,,,,,175,606,153,
 8:10,33.66,,,,,,,,,,154,570,-222,
 8:10,33.67,,,,,,,,,,187,330,333,
 8:10,33.69,,,,,,,,,,183,564,246,
 8:10,33.70,,,,,,,,,,183,177,-57,
 8:10,33.71,,,,,,,,,,157,610,-129,
 8:10,33.73,,,,,,,,,,162,406,-351,
 8:10,33.74,,,,,,,,,,183,522,322,
 8:10,33.76,,,,,,,,,,150,625,-25,
 8:10,33.77,,,,,,,,,,192,211,220,
 8:10,33.78,,,,,,,,,,163,475,-337,
 8:10,33.80,,,,,,,,,,180,228,-243,
 8:10,33.81,,,,,,,,,,168,627,78,
 8:10,33.83,,,,,,,,,,157,534,-289,
 8:10,33.84,,,,,,,,,,186,379,363,
 8:10,33.85,,,,,,,,,,177,283,-312,
 8:10,33.87,,,,,,,,,,192,171,37,
 8:10,33.88,,,,,,,,,,160,585,-216,
 8:10,33.89,,,,,,,,,,165,340,-351,
 8:10,33.91,,,,,,,,,,174,565,255,
 8:10,33.92,,,,,,,,,,181,168,-82,
 8:10,33.94,,,,,,,,,,183,261,289,
 8:10,33.95,,,,,,,,,,160,417,-352,
 8:10,33.96,,,,,,,,,,184,199,-172,
 8:10,33.98,,,,,,,,,,160,616,-18,
 8:10,33.99,,,,,,,,,,195,217,207,
 8:10,34.00,,,,,,,,,,181,445,361,
 8:10,34.02,,,,,,,,,,171,232,-255,
 8:10,34.03,,,,,,,,,,193,177,126,
 8:10,34.05,,,,,,,,,,162,523,-292,
 8:10,34.06,,,,,,,,,,192,391,367,
 8:10,34.07,,,,,,,,,,160,606,168,
 8:10,34.09,,,,,,,,,,193,171,34,
 8:10,34.10,,,,,,,,,,156,579,-222,
