sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,52.57,,,,,,,,,,178,429,-333,
 8:11,52.58,,,,,,,,,,231,235,378,
 8:11,52.59,,,,,,,,,,214,198,54,
 8:11,52.61,,,,,,,,,,228,463,219,
 8:11,52.62,,,,,,,,,,190,373,-292,
 8:11,52.64,,,,,,,,,,186,532,-249,
 8:11,52.65,,,,,,,,,,205,190,151,
 8:11,52.66,,,,,,,,,,192,321,-232,
 8:11,52.67,,,,,,,,,,231,319,397,
 8:11,52.69,,,,,,,,,,183,508,-312,
 8:11,52.70,,,,,,,,,,205,529,15,
 8:11,52.72,,,,,,,,,,199,276,-153,
 8:11,52.73,,,,,,,,,,180,466,-333,
 8:11,52.75,,,,,,,,,,225,202,327,
 8:11,52.76,,,,,,,,,,204,544,-90,
 8:11,52.77,,,,,,,,,,222,415,298,
 8:11,52.79,,,,,,,,,,180,424,-321,
 8:11,52.80,,,,,,,,,,181,549,-186,
 8:11,52.82,,,,,,,,,,213,207,46,
 8:11,52.83,,,,,,,,,,217,460,217,
 8:11,52.84,,,,,,,,,,237,265,409,
 8:11,52.85,,,,,,,,,,181,531,-265,
 8:11,52.87,,,,,,,,,,210,504,123,
 8:11,52.88,,,,,,,,,,184,318,-226,
 8:11,52.90,,,,,,,,,,235,316,405,
 8:11,52.91,,,,,,,,,,214,189,258,
 8:11,52.92,,,,,,,,,,204,525,36,
 8:11,52.94,,,,,,,,,,226,361,376,
 8:11,52.95,,,,,,,,,,183,475,-334,
 8:11,52.96,,,,,,,,,,219,199,318,
 8:11,52.98,,,,,,,,,,199,234,-60,
 8:11,52.99,,,,,,,,,,222,415,316,
 8:11,53.01,,,,,,,,,,232,234,375,
 8:11,53.02,,,,,,,,,,187,544,-165,
 8:11,53.03,,,,,,,,,,207,201,39,
 8:11,53.05,,,,,,,,,,175,372,-300,
 8:11,53.06,,,,,,,,,,228,265,403,
 8:11,53.08,,,,,,,,,,204,192,150,
 8:11,53.09,,,,,,,,,,213,499,120,
 8:11,53.10,,,,,,,,,,186,316,-231,
 8:11,53.12,,,,,,,,,,175,513,-310,
 8:11,53.13,,,,,,,,,,216,183,246,
 8:11,53.14,,,,,,,,,,183,267,-148,
 8:11,53.16,,,,,,,,,,228,370,366,
 8:11,53.17,,,,,,,,,,181,471,-343,
 8:11,53.19,,,,,,,,,,201,547,-90,
 8:11,53.20,,,,,,,,,,201,229,-40,
 8:11,53.21,,,,,,,,,,180,418,-334,
 8:11,53.23,,,,,,,,,,229,235,376,
 8:11,53.24,,,,,,,,,,189,546,-199,
 8:11,53.25,,,,,,,,,,219,469,202,
 8:11,53.27,,,,,,,,,,186,366,-285,
 8:11,53.28,,,,,,,,,,189,534,-264,
 8:11,53.30,,,,,,,,,,208,183,168,
 8:11,53.31,,,,,,,,,,214,507,109,
 8:11,53.32,,,,,,,,,,234,328,384,
 8:11,53.33,,,,,,,,,,184,507,-316,
 8:11,53.35,,,,,,,,,,204,534,-12,
 8:11,53.37,,,,,,,,,,198,264,-130,
 8:11,53.38,,,,,,,,,,222,379,354,
 8:11,53.39,,,,,,,,,,216,208,339,
 8:11,53.41,,,,,,,,,,199,543,-106,
 8:11,53.42,,,,,,,,,,225,427,282,
 8:11,53.43,,,,,,,,,,175,409,-325,
 8:11,53.45,,,,,,,,,,229,244,393,
 8:11,53.46,,,,,,,,,,205,193,76,
 8:11,53.48,,,,,,,,,,219,472,195,
 8:11,53.49,,,,,,,,,,180,280,399,
 8:11,53.50,,,,,,,,,,180,525,-271,
 8:11,53.51,,,,,,,,,,214,186,181,
 8:11,53.53,,,,,,,,,,193,309,-210,
 8:11,53.54,,,,,,,,,,231,331,397,
 8:11,53.56,,,,,,,,,,183,508,-319,
 8:11,53.57,,,,,,,,,,202,534,7,
 8:11,53.58,,,,,,,,,,196,265,-139,
 8:11,53.60,,,,,,,,,,178,465,-334,
 8:11,53.61,,,,,,,,,,228,207,330,
 8:11,53.62,,,,,,,,,,201,547,-93,
 8:11,53.64,,,,,,,,,,214,423,291,
 8:11,53.66,,,,,,,,,,177,420,-328,
