sep=,

June 14. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,50.91,,,,,,,,,,340,267,-279,
 8:11,50.92,,,,,,,,,,331,412,-267,
 8:11,50.94,,,,,,,,,,337,318,82,
 8:11,50.95,,,,,,,,,,339,258,-241,
 8:11,50.97,,,,,,,,,,336,514,261,
 8:11,50.98,,,,,,,,,,340,366,-297,
 8:11,51.00,,,,,,,,,,345,516,-42,
 8:11,51.01,,,,,,,,,,339,250,-171,
 8:11,51.02,,,,,,,,,,331,339,-319,
 8:11,51.03,,,,,,,,,,333,393,198,
 8:11,51.05,,,,,,,,,,334,496,-105,
 8:11,51.07,,,,,,,,,,330,544,196,
 8:11,51.08,,,,,,,,,,337,307,-322,
